"Month","Time Period","Mode","Bus Type","Question Text","Category","Measure","Score Grain","Score Type","Score","Sample Size"
"2025-03-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Dissatisfied","Percent of Respondents","9.98494232377","2,961"
"2025-03-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Satisfied","Percent of Respondents","52.59240402527","2,961"
"2025-03-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Dissatisfied","Percent of Respondents","22.08602831668","2,961"
"2025-03-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Satisfied","Percent of Respondents","12.24312382406","2,961"
"2025-03-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Dissatisfied","Percent of Respondents","12.08018456908","2,961"
"2025-03-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Satisfied","Percent of Respondents","48.43508732806","2,961"
"2025-03-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Dissatisfied","Percent of Respondents","27.2416042788","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Satisfied","Percent of Respondents","24.15319780161","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Dissatisfied","Percent of Respondents","11.46757225368","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Satisfied","Percent of Respondents","41.354143455","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Dissatisfied","Percent of Respondents","23.02508648971","2,961"
"2025-03-01",,"Subway",,"How safe do you feel using the subway system?  Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","System Safety","Safety Score","Average Score (1-10)","5.98451009044","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Unsafe","Percent of Respondents","8.64414860999","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Safe","Percent of Respondents","27.06054181291","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Unsafe","Percent of Respondents","19.26843371801","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Safe","Percent of Respondents","45.02687585908","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Unsafe","Percent of Respondents","8.36893579156","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Safe","Percent of Respondents","25.5614242057","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Unsafe","Percent of Respondents","19.89762296853","2,961"
"2025-03-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Safe","Percent of Respondents","46.17201703421","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Reduction in QOL Concerns","Percent of Respondents","41.73373519178","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Personal Security Concerns","Percent of Respondents","12.19983640924","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Weekend Service","Percent of Respondents","27.57254526955","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Weekday Service","Percent of Respondents","14.83383234548","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Visible Police","Percent of Respondents","22.1169105175","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Reliable Service","Percent of Respondents","37.20075892354","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Fewer People Behaving Erratically","Percent of Respondents","35.07800412443","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Cleaner Trains","Percent of Respondents","23.61279882721","2,961"
"2025-03-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Cleaner Stations","Percent of Respondents","25.28043767176","2,961"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Reduction in QOL Concerns","Percent of Respondents","42.14851807242","2,717"
"2025-02-01","20:00 - 06:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","66.0629060625","369"
"2025-02-01","20:00 - 06:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","63.59499285136","369"
"2025-02-01","20:00 - 06:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","67.19074996858","369"
"2025-02-01","15:30 - 19:59","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","69.89270357658","700"
"2025-02-01","15:30 - 19:59","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","66.15988581531","700"
"2025-02-01","15:30 - 19:59","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","63.04089218949","700"
"2025-02-01","09:30 - 15:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","74.27575679953","828"
"2025-02-01","09:30 - 15:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","70.68227493544","828"
"2025-02-01","09:30 - 15:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","72.53783014494","828"
"2025-02-01","06:30 - 09:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","62.27440205433","820"
"2025-02-01","06:30 - 09:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","56.40406299646","820"
"2025-02-01","06:30 - 09:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","52.60574733594","820"
"2025-02-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Too Many","Percent of Respondents","12.05299935987","2,717"
"2025-02-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Too Few","Percent of Respondents","50.52063644939","2,717"
"2025-02-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Right Amount","Percent of Respondents","37.42636419074","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Very Satisfied","Percent of Respondents","26.79053806382","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Very Dissatisfied","Percent of Respondents","10.40546124518","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Satisfied","Percent of Respondents","41.46667333076","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Dissatisfied","Percent of Respondents","21.33732736023","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Very Satisfied","Percent of Respondents","36.53913497216","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Very Dissatisfied","Percent of Respondents","7.11207936978","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Satisfied","Percent of Respondents","42.09900091864","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Dissatisfied","Percent of Respondents","14.24978473941","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Satisfied","Percent of Respondents","17.38994482072","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Dissatisfied","Percent of Respondents","14.05510316366","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Satisfied","Percent of Respondents","42.18502502785","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Dissatisfied","Percent of Respondents","26.36992698776","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Satisfied","Percent of Respondents","14.84519578449","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Dissatisfied","Percent of Respondents","14.49343660255","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Satisfied","Percent of Respondents","43.85582332082","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Dissatisfied","Percent of Respondents","26.80554429215","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Satisfied","Percent of Respondents","15.45793154255","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Dissatisfied","Percent of Respondents","13.11633632761","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Satisfied","Percent of Respondents","44.82105166356","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Dissatisfied","Percent of Respondents","26.60468046628","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Very Satisfied","Percent of Respondents","19.94613342643","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Very Dissatisfied","Percent of Respondents","10.38898515429","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Satisfied","Percent of Respondents","45.81666118202","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Dissatisfied","Percent of Respondents","23.84822023726","2,717"
"2025-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Satisfied","Percent of Respondents","13.2384598074","2,717"
"2025-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Dissatisfied","Percent of Respondents","11.67712762918","2,717"
"2025-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Satisfied","Percent of Respondents","50.89837377993","2,717"
"2025-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Dissatisfied","Percent of Respondents","24.18603878349","2,717"
"2025-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Satisfied","Percent of Respondents","9.78835352651","2,717"
"2025-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Dissatisfied","Percent of Respondents","15.09985623221","2,717"
"2025-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Satisfied","Percent of Respondents","45.40377993851","2,717"
"2025-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Dissatisfied","Percent of Respondents","29.70801030278","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Satisfied","Percent of Respondents","20.63575245396","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Dissatisfied","Percent of Respondents","11.71963438259","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Satisfied","Percent of Respondents","42.4253780938","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Dissatisfied","Percent of Respondents","25.21923506966","2,717"
"2025-02-01",,"Subway",,"How safe do you feel using the subway system?  Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","System Safety","Safety Score","Average Score (1-10)","5.69192889033","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Unsafe","Percent of Respondents","9.92383387615","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Safe","Percent of Respondents","23.88863906945","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Unsafe","Percent of Respondents","21.01997468603","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Safe","Percent of Respondents","45.16755236837","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Unsafe","Percent of Respondents","9.6797825548","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Safe","Percent of Respondents","22.08539495485","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Unsafe","Percent of Respondents","21.40173822207","2,717"
"2025-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Safe","Percent of Respondents","46.83308426828","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Personal Security Concerns","Percent of Respondents","14.09063084093","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Weekend Service","Percent of Respondents","25.99530335237","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Weekday Service","Percent of Respondents","15.34164963335","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Visible Police","Percent of Respondents","23.4500596409","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","More Reliable Service","Percent of Respondents","40.18379656566","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Fewer People Behaving Erratically","Percent of Respondents","36.58835422611","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Cleaner Trains","Percent of Respondents","23.68279322274","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Cleaner Stations","Percent of Respondents","22.5436521216","2,717"
"2025-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Better Fare Enforcement","Percent of Respondents","20.2115881735","2,717"
